103_0152.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0152.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0152.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0152.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0152.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0153.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0153.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0153.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0153.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0153.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0154.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0154.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0154.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0154.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0154.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0155.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0155.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0155.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0155.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0155.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0156.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0156.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0156.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0156.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0156.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0157.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0157.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0157.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0157.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0157.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0158.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0158.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0158.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0158.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0158.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0159.0.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0159.1.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0159.2.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0159.3.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
103_0159.4.png; 3264; 3264; 2000; 0; 1633.58; 0; 2000; 1665.9; 0; 0; 1
